Food Code,Food Name,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg)
13-827,Fennel seeds,8.8,2.53,15.8,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-243,Fenugreek leaves,87.6,0.74,4.6,0.2,4.8,35.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-828,Fenugreek seeds,9.5,3.81,23.8,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-805,Fig Rolls,13.7,0.73,4.2,10.6,66.8,363.0,1532.0,23.0,0.0,43.8,11.5,0.0,8.4,15.8,8.1,0.0,0.0,3.3,3.9,46.1,4.76,12.52,1.3,2.2,0.23,36.1,3.73,36.16,3.73,14.8,1.52,14.8,1.52,46.1,4.76,0.0,0.0,0.1,0.01,1.3
14-091,Figs,41.06,0.28,1.76,0.72,25.22,145.0,618.2,0.0,0.0,25.22,13.02,0.0,10.36,1.88,0.0,0.0,0.0,3.42,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-279,Fish balls,82.2,1.89,11.8,0.5,5.5,74.0,313.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-371,Fish fingers,53.78,2.284,14.28,10.96,20.5,232.6,976.6,19.22,0.0,1.3,0.1,0.0,0.04,0.12,1.04,0.0,0.0,1.52,1.92,7.476,1.3,6.084,1.59,1.134,0.37,30.534,2.89,9.79,5.208,20.848,1.962,7.222,3.81,2.786,0.246,0.0,0.0,0.106,0.018,35.44
16-450,Fish paste,67.1,2.45,15.3,10.5,3.7,170.0,708.0,3.2,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-407,Fishcakes,55.575,1.745,10.85,14.575,18.35,243.25,1017.0,17.15,0.0,1.2,0.125,0.0,0.15,0.075,0.8,0.0,0.0,0.2,1.025,6.6,1.68,0.0,0.9075,0.0,0.5725,28.7125,3.13,0.0,7.835,13.285,1.48,0.0,3.8925,0.0,0.0,0.0,0.0,0.1425,0.015,51.5
11-1069,Flan,58.375,1.2958,7.9667,13.3583,17.9333,219.25,916.9167,13.65,0.0,3.975,0.9167,0.0,0.9167,1.4833,0.0833,0.5583,0.0,1.7333,1.2167,0.0,6.5725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4108,0.0,0.0,0.0,1.325,0.0,0.0,0.0,0.0,0.0,0.3033,44.8917
11-1066,Flan case,18.15,1.39,8.3,18.25,56.65,410.0,1723.0,33.4,0.0,23.25,0.0,0.0,0.0,23.2,0.05,0.0,0.0,1.4,1.65,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,0.0,0.0,0.0,2.945,0.0,0.0,0.0,0.0,0.0,0.035,163.5
11-1071,Flapjacks,9.0667,0.8333,4.9333,23.4333,57.6667,446.3333,1872.0,25.9667,0.0,31.6667,4.2667,0.0,4.1667,23.0333,0.0,0.2333,0.0,2.3333,4.4333,15.6667,9.54,3.9667,0.87,0.6133,0.14,12.1,2.5667,12.4367,8.8933,4.6333,1.01,4.6333,3.4933,15.4167,3.3633,0.25,0.0533,0.3333,0.16,17.6333
16-040,Flounder,66.9,2.5633,16.0333,1.7333,0.0,80.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,0.0,0.0,0.0,0.6333,0.0,0.0,0.0,0.0,0.0,0.0,47.3333
11-016,Flour,11.0412,1.9165,11.1353,2.9529,72.5412,349.3529,1482.1176,66.5412,0.4412,1.1294,0.0,0.0,0.0,1.0,0.0882,0.0,0.0,5.0647,6.0824,18.09,0.3571,30.6406,0.9935,2.4018,0.1088,13.3741,0.3771,13.4041,0.3829,33.0959,1.1041,33.2112,1.1229,18.09,0.3512,0.0,0.0,0.1441,0.0024,0.0235
16-043,Flying fish,77.5,3.36,21.0,0.3,0.0,86.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-495,Frankfurter,54.2,2.17,13.6,25.4,1.1,287.0,1189.0,0.0,0.0,1.1,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.1,0.0,9.2,11.2,2.66,1.0,0.24,48.2,11.44,0.0,11.5,12.2,2.9,0.0,3.0,38.6,9.16,0.2,0.05,0.5,0.12,76.0
19-581,Frankfurter with bun,49.05,1.455,8.75,8.6,31.05,229.0,963.5,26.2,0.0,4.4,1.0,0.0,0.8,1.2,1.15,0.25,0.0,1.35,1.9,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,1.735,0.0,0.0,0.0,0.0,0.0,0.03,18.65
12-372,Fromage frais,83.9333,1.06,4.8333,1.0667,3.4,66.0,279.3333,0.7667,0.0,3.1,0.3,0.1,0.3,0.0667,0.0,2.3333,0.0,0.1333,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667
14-097,Fruit cocktail,84.35,0.065,0.4,0.0,7.4,51.0,219.0,0.0,0.0,7.4,5.65,0.0,6.05,1.35,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-232,Fruit fool,66.6,0.16,1.0,9.3,20.2,163.0,683.0,4.1,0.0,16.1,0.8,0.0,0.9,13.4,0.2,0.7,0.0,1.2,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,24.0
17-107,Fruit gums/jellies,14.0,1.04,6.5,0.0,79.5,324.0,1383.0,1.9,0.0,58.7,6.3,0.0,0.0,46.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-746,Fruit juice,88.5,0.06,0.4,0.0,10.3,40.0,172.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-673,Fruit juice drink,96.2667,0.01,0.0667,0.0,2.9,11.0,48.0,0.0,0.0,2.9,0.1333,0.0,0.1667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-738,Fruit juice drink/squash,95.1,0.012,0.06,0.0,4.44,17.0,72.4,0.0,0.0,4.44,1.54,0.0,1.78,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-824,Fruit pastilles,9.1,0.45,2.8,0.0,84.2,327.0,1395.0,3.4,0.0,59.3,6.5,0.0,2.1,45.4,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-333,Fruit salad,82.6,0.11,0.7,0.3,14.3,59.0,252.0,0.3,0.0,14.0,3.3,0.0,4.6,6.2,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-806,Fu-fu,64.25,0.305,1.85,0.3,31.65,132.0,561.0,26.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-683,Fudge,5.8,0.54,3.4,13.1,80.8,435.0,1836.0,0.0,0.0,80.8,0.0,0.0,0.0,75.7,0.0,5.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,37.3
11-913,Gajjeralla,36.5,0.58,3.6,12.3,39.3,272.0,1145.0,0.0,0.0,39.3,1.1,0.0,1.1,32.8,0.0,4.3,0.0,1.6,2.1,0.0,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.15,74.1
13-829,Garam masala,10.1,2.5,15.6,15.1,45.2,379.0,1592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-244,Garlic,64.3,1.27,7.9,0.6,16.3,98.0,411.0,14.7,0.0,1.6,0.4,0.0,0.6,0.6,0.0,0.0,0.0,4.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-642,Garlic mushrooms,77.8,0.45,1.2,14.1,0.5,134.0,552.0,0.1,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.1,0.0,1.3,0.0,0.0,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.49,36.1
13-830,Garlic powder,6.5,3.0,18.7,1.2,42.7,246.0,1045.0,38.5,0.0,4.2,1.1,0.0,1.6,1.5,0.0,0.0,0.0,9.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-526,Gateau,47.5,0.525,3.35,14.0,35.25,271.5,1139.0,17.7,1.4,16.15,2.2,0.0,1.65,10.8,0.6,0.8,0.0,0.95,0.0,68.685,9.095,6.93,0.92,1.11,0.145,25.255,3.155,26.51,3.485,7.37,0.955,8.69,1.135,59.9,7.79,2.71,0.355,2.94,0.34,54.1
17-360,Gelatine,13.0,15.2,84.4,0.0,0.0,338.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-640,Ghee,0.4,0.02,0.1,97.6,0.0,878.0,3611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,2.1,246.0
12-502,Ghee made from vegetable oil,0.0,0.02,0.1,100.0,0.0,900.0,3702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.87,46.72,9.74,9.31,0.17,0.17,40.63,38.84,40.71,38.92,9.91,9.48,9.91,9.48,48.84,46.69,0.03,0.02,0.09,0.08,0.0
13-245,Gherkins,94.15,0.15,0.95,0.1,2.2,13.0,55.0,0.2,0.0,2.0,0.65,0.0,0.8,0.55,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-393,Giblets,67.2,3.6333,22.7,8.0333,0.0,163.3333,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
13-832,Ginger,44.15,0.74,4.6,2.05,34.05,164.0,698.0,23.3,0.0,10.75,5.2,0.0,5.55,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.885,0.2,0.5,0.0,0.0,17.9,0.475,0.0,0.55,2.3,0.06,0.0,0.135,29.8,0.785,0.0,0.0,0.0,0.0,0.0
11-1079,Gingerbread,17.8,0.96,5.6,11.3,65.9,371.0,1569.0,31.3,0.0,34.7,6.0,0.0,6.0,22.1,0.0,0.5,0.0,1.2,1.7,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.03,46.9
17-049,Glucose liquid,20.4,0.0,0.0,0.0,84.7,318.0,1355.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-375,Goose,50.65,3.52,22.0,27.0,0.0,331.0,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,8.05,0.0,0.0,0.0,0.0,0.0,0.0,52.6,13.6,0.0,0.0,11.95,3.05,0.0,0.0,0.0,0.0,0.0,0.0,85.5
14-100,Gooseberries,87.575,0.1375,0.85,0.325,6.9,32.25,136.5,0.0,0.0,6.9,2.275,0.0,2.5,2.05,0.0,0.0,0.0,2.175,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-583,Goulash,80.2,1.11,6.9,3.0,6.5,79.0,332.0,4.3,0.0,1.7,0.7,0.0,0.6,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.05,17.4
13-248,Gourd,93.3429,0.1586,1.0143,0.2857,2.8286,17.5714,74.1429,0.5571,0.0,0.9714,0.2143,0.0,0.2286,0.0,0.0,0.0,0.0,0.3714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-745,Grape juice,83.6,0.05,0.3,0.1,16.0,62.0,265.0,0.0,0.0,16.0,7.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-107,Grapefruit,29.5333,0.03,0.2,0.0,2.4333,29.3333,122.3333,0.0,0.0,2.4333,1.2,0.0,1.1333,0.1,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-275,Grapefruit juice,89.4,0.07,0.4,0.1,8.3,33.0,140.0,0.0,0.0,8.3,3.0,0.0,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-322,Grapes,81.5,0.1,0.675,0.175,16.025,64.5,274.5,0.0,0.0,16.025,7.475,0.0,8.55,0.0,0.0,0.0,0.0,0.675,1.275,0.0,0.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-724,Gravy instant granules,48.5,0.375,2.35,8.65,34.95,218.5,919.5,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,5.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-608,Green beans,10.5,3.39,21.6,4.4,31.9,246.0,1040.0,9.3,0.0,22.6,8.2,0.0,14.4,0.0,0.0,0.0,0.0,25.7,35.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-111,Greengages,77.3667,0.11,0.7,0.1,12.75,51.3333,219.8333,0.0,0.0,12.75,4.55,0.0,2.2833,5.8333,0.0,0.0,0.0,1.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-117,Grenadillas,74.7,0.45,2.8,0.3,7.5,42.0,179.0,0.0,0.0,7.5,2.9,0.0,2.2,2.4,0.0,0.0,0.0,3.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-377,Grouse,50.35,3.225,20.15,1.45,0.0,93.5,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.35,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.15,0.0,0.0,62.2,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-797,Guacamole,80.0,0.22,1.4,12.7,2.2,128.0,529.0,0.0,0.0,1.3,0.6,0.0,0.6,0.1,0.0,0.0,0.0,2.5,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-118,Guava,80.45,0.125,0.75,0.5,4.75,25.0,107.0,0.1,0.0,4.65,2.0,0.0,2.2,0.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-1081,Gulab jamen/jambu,37.4,1.105,6.85,9.7,46.6,289.5,1220.0,9.35,0.0,37.25,0.0,0.0,0.0,29.15,0.0,8.15,0.0,0.35,0.25,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.665,0.0,0.0,0.0,1.905,0.0,0.0,0.0,0.0,0.0,0.01,16.3
16-052,Haddock,66.6333,3.0363,18.975,4.3208,3.9125,129.4167,544.7917,3.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1792,0.0,4.3679,1.0487,0.0,0.0062,0.0,0.0571,3.5867,0.0304,0.0,1.0521,7.7175,0.0642,0.0,1.1446,0.0,0.0,0.0,0.0,0.0567,0.0133,31.9292
19-132,Haggis,46.2,1.71,10.7,21.7,19.2,310.0,1292.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,91.0
16-070,Hake,67.1,2.9133,18.2,2.2333,0.0,93.0,391.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,23.0
16-073,Halibut,67.06,3.646,22.78,3.36,0.42,123.0,518.6,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,40.8
17-798,Halva,32.9,0.58,3.5,16.65,46.55,348.0,1457.0,5.9,0.0,40.45,1.3,0.0,1.1,35.7,0.0,2.45,0.0,1.7,2.35,0.0,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.045,3.1
19-020,Ham,65.3,3.4675,21.675,8.25,0.25,162.0,677.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,9.15,2.7775,14.2975,1.2575,2.1875,0.1925,45.4675,2.6825,0.0,3.535,17.0525,1.0225,0.0,1.33,36.1325,3.18,0.235,0.025,0.5125,0.0225,61.75
18-379,Hare,52.5,4.13,25.85,6.9,0.0,165.5,694.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-874,Hazelnuts,3.15,1.835,9.75,43.8,4.15,448.5,1852.5,1.4,0.0,2.75,0.15,0.0,0.05,2.55,0.0,0.0,0.0,4.5,4.75,0.0,3.14,5.35,3.25,0.1,0.06,40.55,24.615,0.0,33.97,5.45,3.31,0.0,4.57,3.75,2.275,0.0,0.0,0.0,0.0,0.0
18-396,Heart,69.8833,3.4833,21.7667,6.55,0.0,145.8333,604.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7833,1.25,4.1167,0.1583,0.5333,0.025,10.6167,0.4333,23.35,0.8,4.3667,0.1667,6.1,0.1833,16.65,0.7083,0.3167,0.0133,1.6,0.0817,141.5
16-175,Herring,58.325,2.7325,17.075,10.775,2.5,175.75,734.5,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0875,0.675,0.08,3.85,0.4575,12.6,1.495,0.0,3.47,4.575,0.5425,0.0,1.5175,7.675,0.91,0.225,0.0275,0.0,0.0,41.0
17-674,High juice drink,81.2,0.03,0.2333,0.0,18.5667,70.3333,300.6667,0.0,0.0,18.5667,7.0,0.0,6.9,4.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-184,Hilsa,53.7,3.49,21.8,19.4,0.0,262.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-078,Hoki,76.2,3.28,20.5,2.3,0.0,103.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-800,Hollandaise sauce,13.4,0.81,5.1,77.9,0.9,717.0,2948.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,46.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,2.44,518.9
17-050,Honey,17.5,0.06,0.4,0.0,76.4,288.0,1229.0,0.0,0.0,76.4,34.6,0.0,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-051,Honey and comb,20.2,0.09,0.6,4.6,74.4,281.0,1201.0,0.0,0.0,74.4,34.2,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-731,Horlicks,2.5,1.5,9.4,3.1,83.7,379.0,1614.0,44.8,0.0,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.4,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-801,Horlicks powder,79.6,0.65,4.1,1.9667,13.4333,84.3333,358.6667,5.0,0.0,8.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
13-258,Horseradish,74.7,0.72,4.5,0.3,11.0,62.0,264.0,3.7,0.0,7.3,0.7,0.0,0.1,6.5,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
